dekuraʒe	dekuraʒəɔn	V;PRES;PL;1P
dekuraʒe	dekuraʒɛz	V;PRES;PL;2P
dekuraʒe	dekura	V;PRES;PL;3P
dekuvrir	dekuvrir	V;INF
dekuvrir	dekuvran	V;PRES;GER
dekuvrir	dekuvɛrt	V;PST;PP
dekuvrir	dekuvr	V;PRES;SG;1P
dekuvrir	dekuvr	V;PRES;SG;2P
dekuvrir	dekuvr	V;PRES;SG;3P
dekuvrir	dekuvrɔn	V;PRES;PL;1P
dekuvrir	dekuvrɛz	V;PRES;PL;2P
dekuvrir	dekuvr	V;PRES;PL;3P
dekrir	dekrir	V;INF
dekrir	dekrivan	V;PRES;GER
dekrir	dekri	V;PST;PP
dekrir	dekri	V;PRES;SG;1P
dekrir	dekri	V;PRES;SG;2P
dekrir	dekri	V;PRES;SG;3P
dekrir	dekrivɔn	V;PRES;PL;1P
dekrir	dekrivɛz	V;PRES;PL;2P
dekrir	dekriv	V;PRES;PL;3P
defɛr	defɛr	V;INF
defɛr	defɛzan	V;PRES;GER
defɛr	defɛ	V;PST;PP
defɛr	defɛ	V;PRES;SG;1P
defɛr	defɛ	V;PRES;SG;2P
defɛr	defɛ	V;PRES;SG;3P
defɛr	defɛzɔn	V;PRES;PL;1P
defɛr	defɛt	V;PRES;PL;2P
defɛr	defɔn	V;PRES;PL;3P
defadr	defadr	V;INF
defadr	defɛndan	V;PRES;GER
defadr	defɛndy	V;PST;PP
defadr	defad	V;PRES;SG;1P
defadr	defad	V;PRES;SG;2P
defadr	defɛn	V;PRES;SG;3P
defadr	defɛndɔn	V;PRES;PL;1P
defadr	defɛndɛz	V;PRES;PL;2P
defadr	defɛn	V;PRES;PL;3P
deɡaʒe	deɡaʒe	V;INF
deɡaʒe	deɡaʒəan	V;PRES;GER
deɡaʒe	deɡaʒe	V;PST;PP
deɡaʒe	deɡaʒ	V;PRES;SG;1P
deɡaʒe	deɡaʒ	V;PRES;SG;2P
deɡaʒe	deɡaʒ	V;PRES;SG;3P
deɡaʒe	deɡaʒəɔn	V;PRES;PL;1P
deɡaʒe	deɡaʒɛz	V;PRES;PL;2P
deɡaʒe	deɡa	V;PRES;PL;3P
deʒœne	deʒœne	V;INF
deʒœne	deʒœnan	V;PRES;GER
deʒœne	deʒœne	V;PST;PP
deʒœne	deʒœn	V;PRES;SG;1P
deʒœne	deʒœn	V;PRES;SG;2P
deʒœne	deʒœn	V;PRES;SG;3P
deʒœne	deʒœnɔn	V;PRES;PL;1P
deʒœne	deʒœnɛz	V;PRES;PL;2P
deʒœne	deʒœn	V;PRES;PL;3P
dəmande	dəmande	V;INF
dəmande	dəmandan	V;PRES;GER
dəmande	dəmande	V;PST;PP
dəmande	dəman	V;PRES;SG;1P
dəmande	dəmand	V;PRES;SG;2P
dəmande	dəman	V;PRES;SG;3P
dəmande	dəmandɔn	V;PRES;PL;1P
dəmande	dəmandɛz	V;PRES;PL;2P
dəmande	dəman	V;PRES;PL;3P
demenaʒe	demenaʒe	V;INF
demenaʒe	demenaʒəan	V;PRES;GER
demenaʒe	demenaʒe	V;PST;PP
demenaʒe	demenaʒ	V;PRES;SG;1P
demenaʒe	demenaʒ	V;PRES;SG;2P
demenaʒe	demenaʒ	V;PRES;SG;3P
demenaʒe	demenaʒəɔn	V;PRES;PL;1P
demenaʒe	demenaʒɛz	V;PRES;PL;2P
demenaʒe	demena	V;PRES;PL;3P
dəmœre	dəmœre	V;INF
dəmœre	dəmœran	V;PRES;GER
dəmœre	dəmœre	V;PST;PP
dəmœre	dəmœr	V;PRES;SG;1P
dəmœre	dəmœr	V;PRES;SG;2P
dəmœre	dəmœr	V;PRES;SG;3P
dəmœre	dəmœrɔn	V;PRES;PL;1P
dəmœre	dəmœrɛz	V;PRES;PL;2P
dəmœre	dəmœr	V;PRES;PL;3P
demɔlir	demɔlir	V;INF
demɔlir	demɔlisan	V;PRES;GER
demɔlir	demɔli	V;PST;PP
demɔlir	demɔli	V;PRES;SG;1P
demɔlir	demɔli	V;PRES;SG;2P
demɔlir	demɔli	V;PRES;SG;3P
demɔlir	demɔlisɔn	V;PRES;PL;1P
demɔlir	demɔlisɛz	V;PRES;PL;2P
demɔlir	demɔlis	V;PRES;PL;3P
denɔnse	denɔnse	V;INF
denɔnse	denɔnsan	V;PRES;GER
denɔnse	denɔnse	V;PST;PP
denɔnse	denɔn	V;PRES;SG;1P
denɔnse	denɔns	V;PRES;SG;2P
denɔnse	denɔn	V;PRES;SG;3P
denɔnse	denɔnsɔn	V;PRES;PL;1P
denɔnse	denɔnsɛz	V;PRES;PL;2P
denɔnse	denɔn	V;PRES;PL;3P
depase	depase	V;INF
depase	depasan	V;PRES;GER
depase	depase	V;PST;PP
depase	depas	V;PRES;SG;1P
depase	depas	V;PRES;SG;2P
depase	depas	V;PRES;SG;3P
depase	depasɔn	V;PRES;PL;1P
depase	depasɛz	V;PRES;PL;2P
depase	depas	V;PRES;PL;3P
depɛʃe	depɛʃe	V;INF
depɛʃe	depɛʃan	V;PRES;GER
depɛʃe	depɛʃe	V;PST;PP
depɛʃe	depɛʃ	V;PRES;SG;1P
depɛʃe	depɛʃ	V;PRES;SG;2P
depɛʃe	depɛʃ	V;PRES;SG;3P
depɛʃe	depɛʃɔn	V;PRES;PL;1P
depɛʃe	depɛʃɛz	V;PRES;PL;2P
depɛʃe	depɛʃ	V;PRES;PL;3P
depadr	depadr	V;INF
depadr	depɛndan	V;PRES;GER
depadr	depɛndy	V;PST;PP
depadr	depad	V;PRES;SG;1P
depadr	depad	V;PRES;SG;2P
depadr	depɛn	V;PRES;SG;3P
depadr	depɛndɔn	V;PRES;PL;1P
depadr	depɛndɛz	V;PRES;PL;2P
depadr	depɛn	V;PRES;PL;3P
depɛnse	depɛnse	V;INF
depɛnse	depɛnsan	V;PRES;GER
depɛnse	depɛnse	V;PST;PP
depɛnse	depɛn	V;PRES;SG;1P
depɛnse	depɛns	V;PRES;SG;2P
depɛnse	depɛn	V;PRES;SG;3P
depɛnse	depɛnsɔn	V;PRES;PL;1P
depɛnse	depɛnsɛz	V;PRES;PL;2P
depɛnse	depɛn	V;PRES;PL;3P
deplɛr	deplɛr	V;INF
deplɛr	deplɛzan	V;PRES;GER
deplɛr	deply	V;PST;PP
deplɛr	deplɛ	V;PRES;SG;1P
deplɛr	deplɛ	V;PRES;SG;2P
deplɛr	deplɛ	V;PRES;SG;3P
deplɛr	deplɛzɔn	V;PRES;PL;1P
deplɛr	deplɛzɛz	V;PRES;PL;2P
deplɛr	deplɛz	V;PRES;PL;3P
deranʒe	deranʒe	V;INF
deranʒe	deranʒəan	V;PRES;GER
deranʒe	deranʒe	V;PST;PP
deranʒe	deranʒ	V;PRES;SG;1P
deranʒe	deranʒ	V;PRES;SG;2P
deranʒe	deranʒ	V;PRES;SG;3P
deranʒe	deranʒəɔn	V;PRES;PL;1P
deranʒe	deranʒɛz	V;PRES;PL;2P
deranʒe	deraŋ	V;PRES;PL;3P
dɛskadr	dɛskadr	V;INF
dɛskadr	dəzɛndan	V;PRES;GER
dɛskadr	dəzɛndy	V;PST;PP
dɛskadr	dɛskad	V;PRES;SG;1P
dɛskadr	dɛskad	V;PRES;SG;2P
dɛskadr	dəzɛn	V;PRES;SG;3P
dɛskadr	dəzɛndɔn	V;PRES;PL;1P
dɛskadr	dəzɛndɛz	V;PRES;PL;2P
dɛskadr	dəzɛn	V;PRES;PL;3P
dezire	dezire	V;INF
dezire	deziran	V;PRES;GER
dezire	dezire	V;PST;PP
dezire	dezir	V;PRES;SG;1P
dezire	dezir	V;PRES;SG;2P
dezire	dezir	V;PRES;SG;3P
dezire	dezirɔn	V;PRES;PL;1P
dezire	dezirɛz	V;PRES;PL;2P
dezire	dezir	V;PRES;PL;3P
dezɔbeir	dezɔbeir	V;INF
dezɔbeir	dezɔbeisan	V;PRES;GER
dezɔbeir	dezɔbei	V;PST;PP
dezɔbeir	dezɔbei	V;PRES;SG;1P
dezɔbeir	dezɔbei	V;PRES;SG;2P
dezɔbeir	dezɔbei	V;PRES;SG;3P
dezɔbeir	dezɔbeisɔn	V;PRES;PL;1P
dezɔbeir	dezɔbeisɛz	V;PRES;PL;2P
dezɔbeir	dezɔbeis	V;PRES;PL;3P
dɛsine	dɛsine	V;INF
dɛsine	dɛsinan	V;PRES;GER
dɛsine	dɛsine	V;PST;PP
dɛsine	dɛsin	V;PRES;SG;1P
dɛsine	dɛsin	V;PRES;SG;2P
dɛsine	dɛsin	V;PRES;SG;3P
dɛsine	dɛsinɔn	V;PRES;PL;1P
dɛsine	dɛsinɛz	V;PRES;PL;2P
dɛsine	dɛsin	V;PRES;PL;3P
detɛnir	detɛnir	V;INF
detɛnir	detɛnan	V;PRES;GER
detɛnir	detɛny	V;PST;PP
detɛnir	detjɛn	V;PRES;SG;1P
detɛnir	detjɛn	V;PRES;SG;2P
detɛnir	detj	V;PRES;SG;3P
detɛnir	detɛnɔn	V;PRES;PL;1P
detɛnir	detənɛz	V;PRES;PL;2P
detɛnir	detjɛn	V;PRES;PL;3P
detɛste	detɛste	V;INF
detɛste	detɛstan	V;PRES;GER
detɛste	detɛste	V;PST;PP
detɛste	detɛst	V;PRES;SG;1P
detɛste	detɛst	V;PRES;SG;2P
detɛste	detɛst	V;PRES;SG;3P
detɛste	detɛstɔn	V;PRES;PL;1P
detɛste	detɛstɛz	V;PRES;PL;2P
detɛste	detɛst	V;PRES;PL;3P
deturne	deturne	V;INF
deturne	deturnan	V;PRES;GER
deturne	deturne	V;PST;PP
deturne	deturn	V;PRES;SG;1P
deturne	deturn	V;PRES;SG;2P
deturne	deturn	V;PRES;SG;3P
deturne	deturnɔn	V;PRES;PL;1P
deturne	deturnɛz	V;PRES;PL;2P
deturne	deturn	V;PRES;PL;3P
devɛlɔpe	devɛlɔpe	V;INF
devɛlɔpe	devɛlɔpan	V;PRES;GER
devɛlɔpe	devɛlɔpe	V;PST;PP
devɛlɔpe	devɛlɔ	V;PRES;SG;1P
devɛlɔpe	devəlɔp	V;PRES;SG;2P
devɛlɔpe	devɛlɔ	V;PRES;SG;3P
devɛlɔpe	devɛlɔpɔn	V;PRES;PL;1P
devɛlɔpe	devəlɔpɛz	V;PRES;PL;2P
devɛlɔpe	devɛlɔ	V;PRES;PL;3P
dəvɛnir	dəvɛnir	V;INF
dəvɛnir	dəvɛnan	V;PRES;GER
dəvɛnir	dəvɛny	V;PST;PP
dəvɛnir	dɛvjɛn	V;PRES;SG;1P
dəvɛnir	dɛvjɛn	V;PRES;SG;2P
dəvɛnir	dɛvj	V;PRES;SG;3P
dəvɛnir	dəvɛnɔn	V;PRES;PL;1P
dəvɛnir	dəvənɛz	V;PRES;PL;2P
dəvɛnir	dɛvjɛn	V;PRES;PL;3P
dəvine	dəvine	V;INF
dəvine	dəvinan	V;PRES;GER
dəvine	dəvine	V;PST;PP
dəvine	dəvin	V;PRES;SG;1P
dəvine	dəvin	V;PRES;SG;2P
dəvine	dəvin	V;PRES;SG;3P
dəvine	dəvinɔn	V;PRES;PL;1P
dəvine	dəvinɛz	V;PRES;PL;2P
dəvine	dəvin	V;PRES;PL;3P
dəvwar	dəvwar	V;INF
dəvwar	dəvan	V;PRES;GER
dəvwar	dy	V;PST;PP
dəvwar	dwa	V;PRES;SG;1P
dəvwar	dwa	V;PRES;SG;2P
dəvwar	dwa	V;PRES;SG;3P
dəvwar	dəvɔn	V;PRES;PL;1P
dəvwar	dəvɛz	V;PRES;PL;2P
dəvwar	dwav	V;PRES;PL;3P
diminɥe	diminɥe	V;INF
diminɥe	diminɥan	V;PRES;GER
diminɥe	diminɥe	V;PST;PP
diminɥe	diminɥ	V;PRES;SG;1P
diminɥe	diminɥ	V;PRES;SG;2P
diminɥe	diminɥ	V;PRES;SG;3P
diminɥe	diminɥɔn	V;PRES;PL;1P
diminɥe	diminɥɛz	V;PRES;PL;2P
diminɥe	diminɥ	V;PRES;PL;3P
dine	dine	V;INF
dine	dinan	V;PRES;GER
dine	dine	V;PST;PP
dine	din	V;PRES;SG;1P
dine	din	V;PRES;SG;2P
dine	din	V;PRES;SG;3P
dine	dinɔn	V;PRES;PL;1P
dine	dinɛz	V;PRES;PL;2P
dine	din	V;PRES;PL;3P
dir	dir	V;INF
dir	dizan	V;PRES;GER
dir	di	V;PST;PP
dir	di	V;PRES;SG;1P
dir	di	V;PRES;SG;2P
dir	di	V;PRES;SG;3P
dir	dizɔn	V;PRES;PL;1P
dir	dit	V;PRES;PL;2P
dir	diz	V;PRES;PL;3P
diriʒe	diriʒe	V;INF
diriʒe	diriʒəan	V;PRES;GER
diriʒe	diriʒe	V;PST;PP
diriʒe	diriʒ	V;PRES;SG;1P
diriʒe	diriʒ	V;PRES;SG;2P
diriʒe	diriʒ	V;PRES;SG;3P
diriʒe	diriʒəɔn	V;PRES;PL;1P
diriʒe	diriʒɛz	V;PRES;PL;2P
diriʒe	diri	V;PRES;PL;3P
diskyte	diskyte	V;INF
diskyte	diskytan	V;PRES;GER
diskyte	diskyte	V;PST;PP
diskyte	disky	V;PRES;SG;1P
diskyte	diskyt	V;PRES;SG;2P
diskyte	disky	V;PRES;SG;3P
diskyte	diskytɔn	V;PRES;PL;1P
diskyte	diskytɛz	V;PRES;PL;2P
diskyte	disky	V;PRES;PL;3P
disparɛtr	disparɛtr	V;INF
disparɛtr	disparɛsan	V;PRES;GER
disparɛtr	dispary	V;PST;PP
disparɛtr	disparɛ	V;PRES;SG;1P
disparɛtr	disparɛ	V;PRES;SG;2P
disparɛtr	disparɛ	V;PRES;SG;3P
disparɛtr	disparɛsɔn	V;PRES;PL;1P
disparɛtr	disparɛsɛz	V;PRES;PL;2P
disparɛtr	disparɛs	V;PRES;PL;3P
disudr	disudr	V;INF
disudr	disɔlvan	V;PRES;GER
disudr	disu	V;PST;PP
disudr	disu	V;PRES;SG;1P
disudr	disu	V;PRES;SG;2P
disudr	disu	V;PRES;SG;3P
disudr	disɔlvɔn	V;PRES;PL;1P
disudr	disɔlvɛz	V;PRES;PL;2P
disudr	disɔlv	V;PRES;PL;3P
divɔrse	divɔrse	V;INF
divɔrse	divɔrsan	V;PRES;GER
divɔrse	divɔrse	V;PST;PP
divɔrse	divɔr	V;PRES;SG;1P
divɔrse	divɔrs	V;PRES;SG;2P
divɔrse	divɔr	V;PRES;SG;3P
divɔrse	divɔrsɔn	V;PRES;PL;1P
divɔrse	divɔrsɛz	V;PRES;PL;2P
divɔrse	divɔr	V;PRES;PL;3P
dɔne	dɔne	V;INF
dɔne	dɔnan	V;PRES;GER
dɔne	dɔne	V;PST;PP
dɔne	dɔn	V;PRES;SG;1P
dɔne	dɔn	V;PRES;SG;2P
dɔne	dɔn	V;PRES;SG;3P
dɔne	dɔnɔn	V;PRES;PL;1P
dɔne	dɔnɛz	V;PRES;PL;2P
dɔne	dɔn	V;PRES;PL;3P
dɔrmir	dɔrmir	V;INF
dɔrmir	dɔrman	V;PRES;GER
dɔrmir	dɔrmi	V;PST;PP
dɔrmir	dɔr	V;PRES;SG;1P
dɔrmir	dɔr	V;PRES;SG;2P
dɔrmir	dɔrt	V;PRES;SG;3P
dɔrmir	dɔrmɔn	V;PRES;PL;1P
dɔrmir	dɔrmɛz	V;PRES;PL;2P
dɔrmir	dɔrm	V;PRES;PL;3P
duble	duble	V;INF
duble	dublan	V;PRES;GER
duble	duble	V;PST;PP
duble	dubl	V;PRES;SG;1P
duble	dubl	V;PRES;SG;2P
duble	dubl	V;PRES;SG;3P
duble	dublɔn	V;PRES;PL;1P
duble	dublɛz	V;PRES;PL;2P
duble	dubl	V;PRES;PL;3P
dute	dute	V;INF
dute	dutan	V;PRES;GER
dute	dute	V;PST;PP
dute	du	V;PRES;SG;1P
dute	dut	V;PRES;SG;2P
dute	du	V;PRES;SG;3P
dute	dutɔn	V;PRES;PL;1P
dute	dutɛz	V;PRES;PL;2P
dute	du	V;PRES;PL;3P
eʃape	eʃape	V;INF
eʃape	eʃapan	V;PRES;GER
eʃape	eʃape	V;PST;PP
eʃape	eʃa	V;PRES;SG;1P
eʃape	eʃap	V;PRES;SG;2P
eʃape	eʃa	V;PRES;SG;3P
eʃape	eʃapɔn	V;PRES;PL;1P
eʃape	eʃapɛz	V;PRES;PL;2P
eʃape	eʃa	V;PRES;PL;3P
eʃwe	eʃwe	V;INF
eʃwe	eʃwan	V;PRES;GER
eʃwe	eʃwe	V;PST;PP
eʃwe	eʃw	V;PRES;SG;1P
eʃwe	eʃw	V;PRES;SG;2P
eʃwe	eʃw	V;PRES;SG;3P
eʃwe	eʃwɔn	V;PRES;PL;1P
eʃwe	eʃwɛz	V;PRES;PL;2P
eʃwe	eʃw	V;PRES;PL;3P
ekute	ekute	V;INF
ekute	ekutan	V;PRES;GER
ekute	ekute	V;PST;PP
ekute	eku	V;PRES;SG;1P
ekute	ekut	V;PRES;SG;2P
ekute	eku	V;PRES;SG;3P
ekute	ekutɔn	V;PRES;PL;1P
ekute	ekutɛz	V;PRES;PL;2P
ekute	eku	V;PRES;PL;3P
ekraze	ekraze	V;INF
ekraze	ekrazan	V;PRES;GER
ekraze	ekraze	V;PST;PP
ekraze	ekraz	V;PRES;SG;1P
ekraze	ekraz	V;PRES;SG;2P
ekraze	ekraz	V;PRES;SG;3P
ekraze	ekrazɔn	V;PRES;PL;1P
ekraze	ekrazɛz	V;PRES;PL;2P
ekraze	ekraz	V;PRES;PL;3P
ekrir	ekrir	V;INF
ekrir	ekrivan	V;PRES;GER
ekrir	ekri	V;PST;PP
ekrir	ekri	V;PRES;SG;1P
ekrir	ekri	V;PRES;SG;2P
ekrir	ekri	V;PRES;SG;3P
ekrir	ekrivɔn	V;PRES;PL;1P
ekrir	ekrivɛz	V;PRES;PL;2P
ekrir	ekriv	V;PRES;PL;3P
ɛfaze	ɛfaze	V;INF
ɛfaze	ɛfasan	V;PRES;GER
ɛfaze	ɛfaze	V;PST;PP
ɛfaze	ɛfaz	V;PRES;SG;1P
ɛfaze	ɛfaz	V;PRES;SG;2P
ɛfaze	ɛfaz	V;PRES;SG;3P
ɛfaze	ɛfasɔn	V;PRES;PL;1P
ɛfaze	ɛfazɛz	V;PRES;PL;2P
ɛfaze	ɛfaz	V;PRES;PL;3P
ɛfrɛ	ɛfrɛ	V;INF
ɛfrɛ	ɛfrɛan	V;PRES;GER
ɛfrɛ	ɛfrɛ	V;PST;PP
ɛfrɛ	ɛfrɛ	V;PRES;SG;1P
ɛfrɛ	ɛfrɛ	V;PRES;SG;2P
ɛfrɛ	ɛfrɛ	V;PRES;SG;3P
ɛfrɛ	ɛfrɛɔn	V;PRES;PL;1P
ɛfrɛ	ɛfrɛɛz	V;PRES;PL;2P
ɛfrɛ	ɛfrɛ	V;PRES;PL;3P
eɡɛ	eɡɛ	V;INF
eɡɛ	eɡɛan	V;PRES;GER
eɡɛ	eɡɛ	V;PST;PP
eɡɛ	eɡɛ	V;PRES;SG;1P
eɡɛ	eɡɛ	V;PRES;SG;2P
eɡɛ	eɡɛ	V;PRES;SG;3P
eɡɛ	eɡɛɔn	V;PRES;PL;1P
eɡɛ	eɡɛɛz	V;PRES;PL;2P
eɡɛ	eɡɛ	V;PRES;PL;3P
elɛve	elɛve	V;INF
elɛve	elɛvan	V;PRES;GER
elɛve	elɛve	V;PST;PP
elɛve	elɛv	V;PRES;SG;1P
elɛve	elɛv	V;PRES;SG;2P
elɛve	elɛv	V;PRES;SG;3P
elɛve	elɛvɔn	V;PRES;PL;1P
elɛve	eləvɛz	V;PRES;PL;2P
elɛve	elɛv	V;PRES;PL;3P
elir	elir	V;INF
elir	elizan	V;PRES;GER
elir	ely	V;PST;PP
elir	eli	V;PRES;SG;1P
elir	eli	V;PRES;SG;2P
elir	eli	V;PRES;SG;3P
elir	elizɔn	V;PRES;PL;1P
elir	elizɛz	V;PRES;PL;2P
elir	eliz	V;PRES;PL;3P
elwaɲe	elwaɲe	V;INF
elwaɲe	elwaɲan	V;PRES;GER
elwaɲe	elwaɲe	V;PST;PP
elwaɲe	elwaɲ	V;PRES;SG;1P
elwaɲe	elwaɲ	V;PRES;SG;2P
elwaɲe	elwaɲ	V;PRES;SG;3P
elwaɲe	elwaɲɔn	V;PRES;PL;1P
elwaɲe	elwaɲɛz	V;PRES;PL;2P
elwaɲe	elwaɲ	V;PRES;PL;3P
abrase	abrase	V;INF
abrase	abrasan	V;PRES;GER
abrase	abrase	V;PST;PP
abrase	abras	V;PRES;SG;1P
abrase	abras	V;PRES;SG;2P
abrase	abras	V;PRES;SG;3P
abrase	abrasɔn	V;PRES;PL;1P
abrase	abrasɛz	V;PRES;PL;2P
abrase	abras	V;PRES;PL;3P
ɛmɛne	ɛmɛne	V;INF
ɛmɛne	ɛmɛnan	V;PRES;GER
ɛmɛne	ɛmɛne	V;PST;PP
ɛmɛne	ɛmɛn	V;PRES;SG;1P
ɛmɛne	ɛmɛn	V;PRES;SG;2P
ɛmɛne	ɛmɛn	V;PRES;SG;3P
ɛmɛne	ɛmɛnɔn	V;PRES;PL;1P
ɛmɛne	ɛmənɛz	V;PRES;PL;2P
ɛmɛne	ɛmɛn	V;PRES;PL;3P
ɛmpɛʃe	ɛmpɛʃe	V;INF
ɛmpɛʃe	ɛmpɛʃan	V;PRES;GER
ɛmpɛʃe	ɛmpɛʃe	V;PST;PP
ɛmpɛʃe	ɛmpɛʃ	V;PRES;SG;1P
ɛmpɛʃe	ɛmpɛʃ	V;PRES;SG;2P
ɛmpɛʃe	ɛmpɛʃ	V;PRES;SG;3P
ɛmpɛʃe	ɛmpɛʃɔn	V;PRES;PL;1P
ɛmpɛʃe	ɛmpɛʃɛz	V;PRES;PL;2P
ɛmpɛʃe	ɛmpɛʃ	V;PRES;PL;3P
aplwa	aplwa	V;INF
aplwa	aplwaan	V;PRES;GER
aplwa	aplwa	V;PST;PP
aplwa	aplɔj	V;PRES;SG;1P
aplwa	aplɔj	V;PRES;SG;2P
aplwa	aplɔj	V;PRES;SG;3P
aplwa	aplwaɔn	V;PRES;PL;1P
aplwa	aplwaɛz	V;PRES;PL;2P
aplwa	aplɔj	V;PRES;PL;3P
aprynte	aprynte	V;INF
aprynte	apryntan	V;PRES;GER
aprynte	aprynte	V;PST;PP
aprynte	apryn	V;PRES;SG;1P
aprynte	aprynt	V;PRES;SG;2P
aprynte	apryn	V;PRES;SG;3P
aprynte	apryntɔn	V;PRES;PL;1P
aprynte	apryntɛz	V;PRES;PL;2P
aprynte	apryn	V;PRES;PL;3P
ɛnkuraʒe	ɛnkuraʒe	V;INF
ɛnkuraʒe	ɛnkuraʒəan	V;PRES;GER
ɛnkuraʒe	ɛnkuraʒe	V;PST;PP
ɛnkuraʒe	ɛnkuraʒ	V;PRES;SG;1P
ɛnkuraʒe	ɛnkuraʒ	V;PRES;SG;2P
ɛnkuraʒe	ɛnkuraʒ	V;PRES;SG;3P
ɛnkuraʒe	ɛnkuraʒəɔn	V;PRES;PL;1P
ɛnkuraʒe	ɛnkuraʒɛz	V;PRES;PL;2P
ɛnkuraʒe	ɛnkura	V;PRES;PL;3P
ɛndɔrmir	ɛndɔrmir	V;INF
ɛndɔrmir	ɛndɔrman	V;PRES;GER
ɛndɔrmir	ɛndɔrmi	V;PST;PP
ɛndɔrmir	ɛndɔr	V;PRES;SG;1P
ɛndɔrmir	ɛndɔr	V;PRES;SG;2P
ɛndɔrmir	ɛndɔrt	V;PRES;SG;3P
ɛndɔrmir	ɛndɔrmɔn	V;PRES;PL;1P
ɛndɔrmir	ɛndɔrmɛz	V;PRES;PL;2P
ɛndɔrmir	ɛndɔrm	V;PRES;PL;3P
ɛndɥir	ɛndɥir	V;INF
ɛndɥir	ɛndɥizan	V;PRES;GER
ɛndɥir	ɛndɥi	V;PST;PP
ɛndɥir	ɛndɥi	V;PRES;SG;1P
ɛndɥir	ɛndɥi	V;PRES;SG;2P
ɛndɥir	ɛndɥi	V;PRES;SG;3P
ɛndɥir	ɛndɥizɔn	V;PRES;PL;1P
ɛndɥir	ɛndɥizɛz	V;PRES;PL;2P
ɛndɥir	ɛndɥiz	V;PRES;PL;3P
ɛnfɥir	ɛnfɥir	V;INF
ɛnfɥir	ɛnfyian	V;PRES;GER
ɛnfɥir	ɛnfɥi	V;PST;PP
ɛnfɥir	ɛnfɥi	V;PRES;SG;1P
ɛnfɥir	ɛnfɥi	V;PRES;SG;2P
ɛnfɥir	ɛnfɥi	V;PRES;SG;3P
ɛnfɥir	ɛnfyiɔn	V;PRES;PL;1P
ɛnfɥir	ɛnfyiɛz	V;PRES;PL;2P
ɛnfɥir	ɛnfyj	V;PRES;PL;3P
ɛŋaʒe	ɛŋaʒe	V;INF
ɛŋaʒe	ɛŋaʒəan	V;PRES;GER
ɛŋaʒe	ɛŋaʒe	V;PST;PP
ɛŋaʒe	ɛŋaʒ	V;PRES;SG;1P
ɛŋaʒe	ɛŋaʒ	V;PRES;SG;2P
ɛŋaʒe	ɛŋaʒ	V;PRES;SG;3P
ɛŋaʒe	ɛŋaʒəɔn	V;PRES;PL;1P
ɛŋaʒe	ɛŋaʒɛz	V;PRES;PL;2P
ɛŋaʒe	ɛŋa	V;PRES;PL;3P
ɛnlɛve	ɛnlɛve	V;INF
ɛnlɛve	ɛnlɛvan	V;PRES;GER
ɛnlɛve	ɛnlɛve	V;PST;PP
ɛnlɛve	ɛnlɛv	V;PRES;SG;1P
ɛnlɛve	ɛnlɛv	V;PRES;SG;2P
ɛnlɛve	ɛnlɛv	V;PRES;SG;3P
ɛnlɛve	ɛnlɛvɔn	V;PRES;PL;1P
ɛnlɛve	ɛnləvɛz	V;PRES;PL;2P
ɛnlɛve	ɛnlɛv	V;PRES;PL;3P
ɛnyi	ɛnyi	V;INF
ɛnyi	ɛnyian	V;PRES;GER
ɛnyi	ɛnyi	V;PST;PP
ɛnyi	ɛnyj	V;PRES;SG;1P
ɛnyi	ɛnyj	V;PRES;SG;2P
ɛnyi	ɛnyj	V;PRES;SG;3P
ɛnyi	ɛnyiɔn	V;PRES;PL;1P
ɛnyi	ɛnyiɛz	V;PRES;PL;2P
ɛnyi	ɛnyj	V;PRES;PL;3P
ɛnrɛʒistre	ɛnrɛʒistre	V;INF
ɛnrɛʒistre	ɛnrɛʒistran	V;PRES;GER
ɛnrɛʒistre	ɛnrɛʒistre	V;PST;PP
ɛnrɛʒistre	ɛnrɛʒistr	V;PRES;SG;1P
ɛnrɛʒistre	ɛnrəʒistr	V;PRES;SG;2P
ɛnrɛʒistre	ɛnrɛʒistr	V;PRES;SG;3P
ɛnrɛʒistre	ɛnrɛʒistrɔn	V;PRES;PL;1P
ɛnrɛʒistre	ɛnrəʒistrɛz	V;PRES;PL;2P
ɛnrɛʒistre	ɛnrɛʒistr	V;PRES;PL;3P
ɛnsɛɲe	ɛnsɛɲe	V;INF
ɛnsɛɲe	ɛnsɛɲan	V;PRES;GER
ɛnsɛɲe	ɛnsɛɲe	V;PST;PP
ɛnsɛɲe	ɛnsɛɲ	V;PRES;SG;1P
ɛnsɛɲe	ɛnsɛɲ	V;PRES;SG;2P
ɛnsɛɲe	ɛnsɛɲ	V;PRES;SG;3P
ɛnsɛɲe	ɛnsɛɲɔn	V;PRES;PL;1P
ɛnsɛɲe	ɛnsɛɲɛz	V;PRES;PL;2P
ɛnsɛɲe	ɛnsɛɲ	V;PRES;PL;3P
ɛntadr	ɛntadr	V;INF
ɛntadr	ɛntɛndan	V;PRES;GER
ɛntadr	ɛntɛndy	V;PST;PP
ɛntadr	ɛntad	V;PRES;SG;1P
ɛntadr	ɛntad	V;PRES;SG;2P
ɛntadr	ɛntɛn	V;PRES;SG;3P
ɛntadr	ɛntɛndɔn	V;PRES;PL;1P
ɛntadr	ɛntɛndɛz	V;PRES;PL;2P
ɛntadr	ɛntɛn	V;PRES;PL;3P
